Data;Ora;PUN
2011-04-04;7;63,50
2011-04-04;8;71,61
2011-04-04;9;82,82
2011-04-04;10;78,54
2011-04-04;11;77,83
2011-04-04;12;74,21
2011-04-04;13;70,32
2011-04-04;14;68,67
2011-04-04;15;69,97
2011-04-04;16;70,39
2011-04-04;17;70,71
2011-04-04;18;67,94
2011-04-04;19;68,28
2011-04-04;20;73,04
2011-04-04;21;77,02
2011-04-04;22;70,37
2011-04-04;23;65,88
2011-04-04;24;62,82
2011-04-05;1;55,00
2011-04-05;2;52,75
2011-04-05;3;48,27
2011-04-05;4;46,15
2011-04-05;5;47,40
2011-04-05;6;54,45
2011-04-05;7;63,21
2011-04-05;8;68,13
2011-04-05;9;77,95
2011-04-05;10;80,21
2011-04-05;11;79,83
2011-04-05;12;74,20
2011-04-05;13;69,31
2011-04-05;14;67,21
2011-04-05;15;68,68
2011-04-05;16;67,76
2011-04-05;17;69,58
2011-04-05;18;68,00
2011-04-05;19;66,22
2011-04-05;20;70,52
2011-04-05;21;76,41
2011-04-05;22;68,48
2011-04-05;23;65,20
2011-04-05;24;58,80
2011-04-06;1;51,40
2011-04-06;2;47,23
2011-04-06;3;44,95
2011-04-06;4;43,36
2011-04-06;5;44,21
2011-04-06;6;47,99
2011-04-06;7;59,55
2011-04-06;8;64,82
2011-04-06;9;72,80
2011-04-06;10;77,43
2011-04-06;11;75,24
2011-04-06;12;70,95
2011-04-06;13;66,03
2011-04-06;14;66,07
2011-04-06;15;68,32
2011-04-06;16;69,13
2011-04-06;17;70,37
2011-04-06;18;66,29
2011-04-06;19;64,50
2011-04-06;20;68,43
2011-04-06;21;73,30
2011-04-06;22;68,47
2011-04-06;23;64,47
2011-04-06;24;56,54
2011-04-07;1;48,28
2011-04-07;2;43,41
2011-04-07;3;42,67
2011-04-07;4;36,15
2011-04-07;5;40,17
2011-04-07;6;47,00
2011-04-07;7;58,00
2011-04-07;8;64,24
2011-04-07;9;83,87
2011-04-07;10;102,97
2011-04-07;11;103,40
2011-04-07;12;103,51
2011-04-07;13;66,45
2011-04-07;14;65,96
2011-04-07;15;68,23
2011-04-07;16;68,60
2011-04-07;17;70,75
2011-04-07;18;65,98
2011-04-07;19;64,36
2011-04-07;20;66,68
2011-04-07;21;73,24
2011-04-07;22;67,56
2011-04-07;23;63,94
2011-04-07;24;56,12
2011-04-08;1;55,00
2011-04-08;2;48,15
2011-04-08;3;46,00
2011-04-08;4;42,01
2011-04-08;5;43,50
2011-04-08;6;50,25
2011-04-08;7;62,24
2011-04-08;8;64,63
2011-04-08;9;76,07
2011-04-08;10;75,18
2011-04-08;11;75,19
2011-04-08;12;71,74
2011-04-08;13;66,45
2011-04-08;14;65,96
2011-04-08;15;69,21
2011-04-08;16;69,03
2011-04-08;17;69,41
2011-04-08;18;66,01
2011-04-08;19;65,14
2011-04-08;20;66,36
2011-04-08;21;71,26
2011-04-08;22;66,41
2011-04-08;23;65,28
2011-04-08;24;63,00
2011-04-09;1;63,00
2011-04-09;2;59,36
2011-04-09;3;57,03
2011-04-09;4;56,38
2011-04-09;5;55,72
2011-04-09;6;57,13
2011-04-09;7;61,32
2011-04-09;8;63,13
2011-04-09;9;69,16
2011-04-09;10;77,32
2011-04-09;11;70,98
2011-04-09;12;69,52
2011-04-09;13;64,61
2011-04-09;14;62,17
2011-04-09;15;59,99
2011-04-09;16;59,39
2011-04-09;17;61,08
2011-04-09;18;61,68
2011-04-09;19;64,78
2011-04-09;20;70,27
2011-04-09;21;75,88
2011-04-09;22;68,10
2011-04-09;23;65,32
2011-04-09;24;61,46
2011-04-10;1;63,41
2011-04-10;2;52,62
2011-04-10;3;44,59
2011-04-10;4;41,81
2011-04-10;5;41,82
2011-04-10;6;41,82
2011-04-10;7;35,80
2011-04-10;8;27,17
2011-04-10;9;53,75
2011-04-10;10;60,96
2011-04-10;11;64,46
2011-04-10;12;63,07
2011-04-10;13;62,51
2011-04-10;14;55,62
2011-04-10;15;52,65
2011-04-10;16;52,55
2011-04-10;17;52,75
2011-04-10;18;53,60
2011-04-10;19;59,00
2011-04-10;20;67,80
2011-04-10;21;85,28
2011-04-10;22;74,72
2011-04-10;23;69,27
2011-04-10;24;62,75
2011-04-11;1;59,85
2011-04-11;2;50,13
2011-04-11;3;47,30
2011-04-11;4;47,00
2011-04-11;5;49,34
2011-04-11;6;50,24
2011-04-11;7;62,00
2011-04-11;8;66,51
2011-04-11;9;74,98
2011-04-11;10;72,61
2011-04-11;11;71,51
2011-04-11;12;70,33
2011-04-11;13;66,07
2011-04-11;14;63,93
2011-04-11;15;66,02
2011-04-11;16;66,15
2011-04-11;17;66,39
2011-04-11;18;63,46
2011-04-11;19;63,94
2011-04-11;20;67,96
2011-04-11;21;74,15
2011-04-11;22;69,19
2011-04-11;23;63,43
2011-04-11;24;56,37
2011-04-12;1;48,47
2011-04-12;2;44,58
2011-04-12;3;40,37
2011-04-12;4;37,13
2011-04-12;5;38,30
2011-04-12;6;46,67
2011-04-12;7;58,53
2011-04-12;8;63,32
2011-04-12;9;71,33
2011-04-12;10;73,84
2011-04-12;11;73,51
2011-04-12;12;69,59
2011-04-12;13;65,16
2011-04-12;14;64,39
2011-04-12;15;66,54
2011-04-12;16;67,76
2011-04-12;17;68,97
2011-04-12;18;64,66
2011-04-12;19;63,22
2011-04-12;20;67,86
2011-04-12;21;72,49
2011-04-12;22;67,45
2011-04-12;23;63,65
2011-04-12;24;56,69
2011-04-13;1;49,61
2011-04-13;2;45,57
2011-04-13;3;39,26
2011-04-13;4;35,75
2011-04-13;5;36,87
2011-04-13;6;46,05
2011-04-13;7;60,19
2011-04-13;8;63,45
2011-04-13;9;70,86
2011-04-13;10;71,61
2011-04-13;11;71,22
2011-04-13;12;68,92
2011-04-13;13;62,10
2011-04-13;14;61,57
2011-04-13;15;63,13
2011-04-13;16;64,00
2011-04-13;17;64,02
2011-04-13;18;61,54
2011-04-13;19;63,11
2011-04-13;20;65,22
2011-04-13;21;75,31
2011-04-13;22;67,30
2011-04-13;23;63,30
2011-04-13;24;58,05
2011-04-14;1;61,76
2011-04-14;2;52,27
2011-04-14;3;50,13
2011-04-14;4;49,98
2011-04-14;5;50,16
2011-04-14;6;54,86
2011-04-14;7;64,15
2011-04-14;8;70,52
2011-04-14;9;92,52
2011-04-14;10;90,17
2011-04-14;11;87,44
2011-04-14;12;83,29
2011-04-14;13;73,34
2011-04-14;14;69,80
2011-04-14;15;69,66
2011-04-14;16;72,40
2011-04-14;17;72,43
2011-04-14;18;69,02
2011-04-14;19;67,90
2011-04-14;20;74,26
2011-04-14;21;94,03
2011-04-14;22;73,76
2011-04-14;23;70,45
2011-04-14;24;62,62
2011-04-15;1;60,57
2011-04-15;2;52,82
2011-04-15;3;51,89
2011-04-15;4;50,89
2011-04-15;5;50,89
2011-04-15;6;53,76
2011-04-15;7;63,73
2011-04-15;8;67,16
2011-04-15;9;84,14
2011-04-15;10;85,02
2011-04-15;11;84,93
2011-04-15;12;85,33
2011-04-15;13;69,50
2011-04-15;14;66,19
2011-04-15;15;67,81
2011-04-15;16;71,46
2011-04-15;17;70,71
2011-04-15;18;66,89
2011-04-15;19;66,55
2011-04-15;20;69,41
2011-04-15;21;87,41
2011-04-15;22;69,40
2011-04-15;23;64,96
2011-04-15;24;63,37
2011-04-16;1;65,89
2011-04-16;2;62,23
2011-04-16;3;59,04
2011-04-16;4;58,49
2011-04-16;5;56,61
2011-04-16;6;58,49
2011-04-16;7;63,03
2011-04-16;8;66,18
2011-04-16;9;70,27
2011-04-16;10;75,91
2011-04-16;11;75,26
2011-04-16;12;74,95
2011-04-16;13;68,58
2011-04-16;14;65,42
2011-04-16;15;63,37
2011-04-16;16;62,86
2011-04-16;17;63,04
2011-04-16;18;63,76
2011-04-16;19;66,63
2011-04-16;20;75,16
2011-04-16;21;93,07
2011-04-16;22;74,65
2011-04-16;23;72,10
2011-04-16;24;64,67
2011-04-17;1;67,60
2011-04-17;2;61,51
2011-04-17;3;54,62
2011-04-17;4;51,88
2011-04-17;5;50,95
2011-04-17;6;49,24
2011-04-17;7;49,20
2011-04-17;8;50,93
2011-04-17;9;58,56
2011-04-17;10;65,31
2011-04-17;11;69,65
2011-04-17;12;71,22
2011-04-17;13;70,60
2011-04-17;14;62,99
2011-04-17;15;59,65
2011-04-17;16;58,63
2011-04-17;17;58,00
2011-04-17;18;59,16
2011-04-17;19;63,30
2011-04-17;20;77,11
2011-04-17;21;91,91
2011-04-17;22;80,02
2011-04-17;23;73,91
2011-04-17;24;67,97
2011-04-18;1;60,11
2011-04-18;2;50,00
2011-04-18;3;49,33
2011-04-18;4;49,25
2011-04-18;5;49,37
2011-04-18;6;51,58
2011-04-18;7;63,75
2011-04-18;8;73,41
2011-04-18;9;83,60
2011-04-18;10;76,49
2011-04-18;11;75,77
2011-04-18;12;72,72
2011-04-18;13;67,93
2011-04-18;14;65,90
2011-04-18;15;67,84
2011-04-18;16;68,10
2011-04-18;17;69,08
2011-04-18;18;66,59
2011-04-18;19;66,28
2011-04-18;20;69,57
2011-04-18;21;89,28
2011-04-18;22;71,20
2011-04-18;23;69,10
2011-04-18;24;61,03
2011-04-19;1;55,56
2011-04-19;2;49,22
2011-04-19;3;46,94
2011-04-19;4;46,00
2011-04-19;5;46,00
2011-04-19;6;50,00
2011-04-19;7;61,49
2011-04-19;8;66,58
2011-04-19;9;76,39
2011-04-19;10;80,08
2011-04-19;11;79,70
2011-04-19;12;73,67
2011-04-19;13;70,97
2011-04-19;14;68,09
2011-04-19;15;70,23
2011-04-19;16;71,22
2011-04-19;17;71,34
2011-04-19;18;67,46
2011-04-19;19;65,93
2011-04-19;20;67,89
2011-04-19;21;79,44
2011-04-19;22;70,89
2011-04-19;23;67,70
2011-04-19;24;59,32
2011-04-20;1;60,99
2011-04-20;2;51,72
2011-04-20;3;50,79
2011-04-20;4;49,40
2011-04-20;5;49,36
2011-04-20;6;52,60
2011-04-20;7;63,36
2011-04-20;8;68,69
2011-04-20;9;107,13
2011-04-20;10;118,07
2011-04-20;11;118,00
2011-04-20;12;118,06
2011-04-20;13;92,41
2011-04-20;14;90,00
2011-04-20;15;93,78
2011-04-20;16;93,78
2011-04-20;17;90,03
2011-04-20;18;75,67
2011-04-20;19;69,15
2011-04-20;20;69,90
2011-04-20;21;96,31
2011-04-20;22;72,67
2011-04-20;23;66,04
2011-04-20;24;62,16
2011-04-21;1;57,20
2011-04-21;2;49,50
2011-04-21;3;47,51
2011-04-21;4;44,40
2011-04-21;5;47,30
2011-04-21;6;50,13
2011-04-21;7;60,91
2011-04-21;8;65,28
2011-04-21;9;73,33
2011-04-21;10;75,94
2011-04-21;11;73,86
2011-04-21;12;72,95
2011-04-21;13;66,84
2011-04-21;14;66,69
2011-04-21;15;66,62
2011-04-21;16;66,61
2011-04-21;17;67,58
2011-04-21;18;66,80
2011-04-21;19;65,45
2011-04-21;20;67,45
2011-04-21;21;77,88
2011-04-21;22;67,99
2011-04-21;23;64,00
2011-04-21;24;62,17
2011-04-22;1;56,00
2011-04-22;2;44,77
2011-04-22;3;44,00
2011-04-22;4;37,32
2011-04-22;5;37,81
2011-04-22;6;47,00
2011-04-22;7;56,12
2011-04-22;8;63,23
2011-04-22;9;71,78
2011-04-22;10;74,41
2011-04-22;11;73,86
2011-04-22;12;69,42
2011-04-22;13;64,99
2011-04-22;14;63,21
2011-04-22;15;63,00
2011-04-22;16;63,19
2011-04-22;17;63,21
2011-04-22;18;63,22
2011-04-22;19;62,76
2011-04-22;20;66,17
2011-04-22;21;72,43
2011-04-22;22;65,63
2011-04-22;23;63,58
2011-04-22;24;55,90
2011-04-23;1;56,11
2011-04-23;2;48,48
2011-04-23;3;44,76
2011-04-23;4;42,41
2011-04-23;5;41,26
2011-04-23;6;44,72
2011-04-23;7;47,52
2011-04-23;8;54,90
2011-04-23;9;59,46
2011-04-23;10;64,56
2011-04-23;11;63,74
2011-04-23;12;62,48
2011-04-23;13;58,80
2011-04-23;14;53,63
2011-04-23;15;51,15
2011-04-23;16;50,48
2011-04-23;17;50,48
2011-04-23;18;52,98
2011-04-23;19;59,00
2011-04-23;20;64,46
2011-04-23;21;67,45
2011-04-23;22;66,54
2011-04-23;23;68,22
2011-04-23;24;66,55
2011-04-24;1;73,42
2011-04-24;2;66,64
2011-04-24;3;57,10
2011-04-24;4;54,71
2011-04-24;5;54,99
2011-04-24;6;55,57
2011-04-24;7;54,65
2011-04-24;8;60,30
2011-04-24;9;67,20
2011-04-24;10;78,91
2011-04-24;11;81,16
2011-04-24;12;87,26
2011-04-24;13;81,13
2011-04-24;14;71,38
2011-04-24;15;63,34
2011-04-24;16;62,88
2011-04-24;17;62,48
2011-04-24;18;63,09
2011-04-24;19;74,12
2011-04-24;20;88,28
2011-04-24;21;91,34
2011-04-24;22;91,10
2011-04-24;23;81,61
2011-04-24;24;76,42
2011-04-25;1;69,58
2011-04-25;2;58,98
2011-04-25;3;51,30
2011-04-25;4;46,41
2011-04-25;5;43,71
2011-04-25;6;43,52
2011-04-25;7;22,94
2011-04-25;8;49,88
2011-04-25;9;52,86
2011-04-25;10;57,28
2011-04-25;11;62,14
2011-04-25;12;61,65
2011-04-25;13;62,32
2011-04-25;14;52,03
2011-04-25;15;50,65
2011-04-25;16;47,86
2011-04-25;17;47,83
2011-04-25;18;50,55
2011-04-25;19;52,81
2011-04-25;20;62,95
2011-04-25;21;84,28
2011-04-25;22;84,26
2011-04-25;23;71,49
2011-04-25;24;64,22
2011-04-26;1;64,94
2011-04-26;2;60,19
2011-04-26;3;52,80
2011-04-26;4;50,21
2011-04-26;5;52,81
2011-04-26;6;62,18
2011-04-26;7;64,00
2011-04-26;8;77,90
2011-04-26;9;105,55
2011-04-26;10;115,72
2011-04-26;11;116,09
2011-04-26;12;116,10
2011-04-26;13;88,74
2011-04-26;14;88,73
2011-04-26;15;94,01
2011-04-26;16;94,01
2011-04-26;17;94,01
2011-04-26;18;89,75
2011-04-26;19;85,54
2011-04-26;20;73,87
2011-04-26;21;105,33
2011-04-26;22;75,00
2011-04-26;23;64,88
2011-04-26;24;60,36
2011-04-27;1;52,36
2011-04-27;2;46,00
2011-04-27;3;44,00
2011-04-27;4;44,00
2011-04-27;5;44,00
2011-04-27;6;46,20
2011-04-27;7;58,61
2011-04-27;8;66,69
2011-04-27;9;85,96
2011-04-27;10;89,26
2011-04-27;11;89,04
2011-04-27;12;89,12
2011-04-27;13;68,94
2011-04-27;14;66,95
2011-04-27;15;69,72
2011-04-27;16;70,11
2011-04-27;17;71,35
2011-04-27;18;68,92
2011-04-27;19;66,71
2011-04-27;20;67,27
2011-04-27;21;89,89
2011-04-27;22;70,07
2011-04-27;23;65,14
2011-04-27;24;60,62
2011-04-28;1;53,47
2011-04-28;2;49,27
2011-04-28;3;47,17
2011-04-28;4;44,88
2011-04-28;5;46,98
2011-04-28;6;50,36
2011-04-28;7;57,54
2011-04-28;8;64,92
2011-04-28;9;81,34
2011-04-28;10;86,77
2011-04-28;11;86,62
2011-04-28;12;85,90
2011-04-28;13;69,36
2011-04-28;14;67,73
2011-04-28;15;69,12
2011-04-28;16;69,47
2011-04-28;17;70,07
2011-04-28;18;68,59
2011-04-28;19;66,79
2011-04-28;20;67,73
2011-04-28;21;85,29
2011-04-28;22;67,79
2011-04-28;23;64,45
2011-04-28;24;55,27
2011-04-29;1;49,98
2011-04-29;2;46,29
2011-04-29;3;42,78
2011-04-29;4;42,20
2011-04-29;5;43,69
2011-04-29;6;50,09
2011-04-29;7;55,13
2011-04-29;8;63,57
2011-04-29;9;78,54
2011-04-29;10;81,88
2011-04-29;11;81,02
2011-04-29;12;81,92
2011-04-29;13;66,84
2011-04-29;14;65,90
2011-04-29;15;66,74
2011-04-29;16;66,72
2011-04-29;17;68,33
2011-04-29;18;66,43
2011-04-29;19;65,93
2011-04-29;20;66,51
2011-04-29;21;82,37
2011-04-29;22;69,19
2011-04-29;23;68,04
2011-04-29;24;64,26
2011-04-30;1;75,35
2011-04-30;2;68,84
2011-04-30;3;63,90
2011-04-30;4;59,94
2011-04-30;5;59,92
2011-04-30;6;62,52
2011-04-30;7;60,06
2011-04-30;8;71,57
2011-04-30;9;84,04
2011-04-30;10;95,02
2011-04-30;11;95,02
2011-04-30;12;90,32
2011-04-30;13;84,01
2011-04-30;14;66,68
2011-04-30;15;66,22
2011-04-30;16;66,13
2011-04-30;17;66,14
2011-04-30;18;66,23
2011-04-30;19;75,15
2011-04-30;20;85,98
2011-04-30;21;95,01
2011-04-30;22;86,11
2011-04-30;23;77,01
2011-04-30;24;66,38
2011-05-01;1;64,22
2011-05-01;2;59,79
2011-05-01;3;56,91
2011-05-01;4;59,38
2011-05-01;5;50,97
2011-05-01;6;51,11
2011-05-01;7;50,07
2011-05-01;8;51,32
2011-05-01;9;57,45
2011-05-01;10;62,46
2011-05-01;11;62,39
2011-05-01;12;63,18
2011-05-01;13;60,44
2011-05-01;14;55,71
2011-05-01;15;52,71
2011-05-01;16;50,92
2011-05-01;17;47,45
2011-05-01;18;52,90
2011-05-01;19;60,00
2011-05-01;20;64,77
2011-05-01;21;77,83
2011-05-01;22;77,18
2011-05-01;23;70,40
2011-05-01;24;63,92
2011-05-02;1;63,30
2011-05-02;2;50,27
2011-05-02;3;50,00
2011-05-02;4;49,36
2011-05-02;5;49,38
2011-05-02;6;50,72
2011-05-02;7;63,26
2011-05-02;8;67,21
2011-05-02;9;80,65
2011-05-02;10;75,72
2011-05-02;11;75,09
2011-05-02;12;74,34
2011-05-02;13;67,65
2011-05-02;14;67,23
2011-05-02;15;70,00
2011-05-02;16;70,00
2011-05-02;17;69,81
2011-05-02;18;69,52
2011-05-02;19;66,25
2011-05-02;20;69,47
2011-05-02;21;86,59
2011-05-02;22;72,04
2011-05-02;23;65,15
2011-05-02;24;61,69
2011-05-03;1;60,16
2011-05-03;2;48,03
2011-05-03;3;47,17
2011-05-03;4;46,97
2011-05-03;5;47,84
2011-05-03;6;48,99
2011-05-03;7;61,22
2011-05-03;8;68,00
2011-05-03;9;88,72
2011-05-03;10;98,01
2011-05-03;11;98,01
2011-05-03;12;97,81
2011-05-03;13;74,53
2011-05-03;14;71,68
2011-05-03;15;83,80
2011-05-03;16;87,60
2011-05-03;17;82,48
2011-05-03;18;75,00
2011-05-03;19;73,45
2011-05-03;20;80,00
2011-05-03;21;89,03
2011-05-03;22;75,00
2011-05-03;23;67,08
2011-05-03;24;59,86
2011-05-04;1;60,75
2011-05-04;2;49,22
2011-05-04;3;47,28
2011-05-04;4;47,05
2011-05-04;5;47,28
2011-05-04;6;50,48
2011-05-04;7;60,88
2011-05-04;8;67,11
2011-05-04;9;83,58
2011-05-04;10;90,28
2011-05-04;11;90,28
2011-05-04;12;90,42
2011-05-04;13;70,47
2011-05-04;14;68,64
2011-05-04;15;75,63
2011-05-04;16;75,00
2011-05-04;17;70,41
2011-05-04;18;68,18
2011-05-04;19;67,17
2011-05-04;20;69,18
2011-05-04;21;86,01
2011-05-04;22;74,47
2011-05-04;23;67,03
2011-05-04;24;61,66
2011-05-05;1;62,43
2011-05-05;2;50,78
2011-05-05;3;49,82
2011-05-05;4;48,19
2011-05-05;5;49,95
2011-05-05;6;51,06
2011-05-05;7;63,15
2011-05-05;8;67,96
2011-05-05;9;81,77
2011-05-05;10;89,80
2011-05-05;11;86,01
2011-05-05;12;88,21
2011-05-05;13;68,62
2011-05-05;14;66,90
2011-05-05;15;71,92
2011-05-05;16;71,87
2011-05-05;17;70,01
2011-05-05;18;68,08
2011-05-05;19;66,86
2011-05-05;20;68,23
2011-05-05;21;79,20
2011-05-05;22;69,66
2011-05-05;23;65,31
2011-05-05;24;60,38
2011-05-06;1;62,62
2011-05-06;2;51,90
2011-05-06;3;50,00
2011-05-06;4;49,41
2011-05-06;5;49,96
2011-05-06;6;51,35
2011-05-06;7;63,17
2011-05-06;8;68,36
2011-05-06;9;77,44
2011-05-06;10;87,50
2011-05-06;11;87,06
2011-05-06;12;85,39
2011-05-06;13;68,60
2011-05-06;14;66,82
2011-05-06;15;70,63
2011-05-06;16;71,70
2011-05-06;17;71,29
2011-05-06;18;68,58
2011-05-06;19;67,26
2011-05-06;20;69,48
2011-05-06;21;80,61
2011-05-06;22;70,96
2011-05-06;23;67,10
2011-05-06;24;64,24
2011-05-07;1;76,05
2011-05-07;2;65,18
2011-05-07;3;62,30
2011-05-07;4;62,00
2011-05-07;5;62,30
2011-05-07;6;62,00
2011-05-07;7;62,14
2011-05-07;8;65,81
2011-05-07;9;77,57
2011-05-07;10;83,67
2011-05-07;11;83,87
2011-05-07;12;80,67
2011-05-07;13;73,50
2011-05-07;14;71,65
2011-05-07;15;70,83
2011-05-07;16;70,84
2011-05-07;17;65,23
2011-05-07;18;65,69
2011-05-07;19;66,49
2011-05-07;20;72,89
2011-05-07;21;82,73
2011-05-07;22;82,88
2011-05-07;23;68,28
2011-05-07;24;70,32
2011-05-08;1;76,03
2011-05-08;2;63,79
2011-05-08;3;62,82
2011-05-08;4;60,76
2011-05-08;5;60,76
2011-05-08;6;60,75
2011-05-08;7;56,95
2011-05-08;8;60,00
2011-05-08;9;59,10
2011-05-08;10;65,89
2011-05-08;11;72,62
2011-05-08;12;72,52
2011-05-08;13;68,11
2011-05-08;14;64,89
2011-05-08;15;63,05
2011-05-08;16;61,26
2011-05-08;17;59,55
2011-05-08;18;62,14
2011-05-08;19;65,07
2011-05-08;20;70,63
2011-05-08;21;85,75
2011-05-08;22;95,26
2011-05-08;23;78,55
2011-05-08;24;74,49
2011-05-09;1;65,00
2011-05-09;2;63,00
2011-05-09;3;61,45
2011-05-09;4;57,78
2011-05-09;5;56,00
2011-05-09;6;61,35
2011-05-09;7;64,27
2011-05-09;8;74,00
2011-05-09;9;79,28
2011-05-09;10;83,32
2011-05-09;11;83,30
2011-05-09;12;80,01
2011-05-09;13;68,94
2011-05-09;14;66,34
2011-05-09;15;70,71
2011-05-09;16;71,23
2011-05-09;17;70,71
2011-05-09;18;67,23
2011-05-09;19;65,79
2011-05-09;20;68,04
2011-05-09;21;80,72
2011-05-09;22;70,95
2011-05-09;23;65,31
2011-05-09;24;61,81
2011-05-10;1;56,31
2011-05-10;2;50,18
2011-05-10;3;47,51
2011-05-10;4;45,56
2011-05-10;5;47,50
2011-05-10;6;50,98
2011-05-10;7;63,12
2011-05-10;8;67,92
2011-05-10;9;80,05
2011-05-10;10;87,72
2011-05-10;11;85,75
2011-05-10;12;85,49
2011-05-10;13;69,10
2011-05-10;14;67,83
2011-05-10;15;73,25
2011-05-10;16;73,63
2011-05-10;17;73,93
2011-05-10;18;71,20
2011-05-10;19;68,64
2011-05-10;20;71,42
2011-05-10;21;81,80
2011-05-10;22;72,24
2011-05-10;23;66,42
2011-05-10;24;63,20
2011-05-11;1;63,13
2011-05-11;2;51,84
2011-05-11;3;51,36
2011-05-11;4;51,25
2011-05-11;5;51,33
2011-05-11;6;51,35
2011-05-11;7;62,00
2011-05-11;8;71,65
2011-05-11;9;86,03
2011-05-11;10;93,10
2011-05-11;11;92,00
2011-05-11;12;90,87
2011-05-11;13;78,32
2011-05-11;14;73,98
2011-05-11;15;78,02
2011-05-11;16;79,64
2011-05-11;17;80,98
2011-05-11;18;76,84
2011-05-11;19;75,27
2011-05-11;20;78,85
2011-05-11;21;91,40
2011-05-11;22;86,23
2011-05-11;23;72,92
2011-05-11;24;68,88
2011-05-12;1;65,73
2011-05-12;2;54,92
2011-05-12;3;54,83
2011-05-12;4;52,66
2011-05-12;5;54,83
2011-05-12;6;54,99
2011-05-12;7;66,10
2011-05-12;8;74,24
2011-05-12;9;85,35
2011-05-12;10;91,05
2011-05-12;11;90,97
2011-05-12;12;88,18
2011-05-12;13;78,19
2011-05-12;14;77,14
2011-05-12;15;78,54
2011-05-12;16;78,44
2011-05-12;17;78,23
2011-05-12;18;75,93
2011-05-12;19;74,69
2011-05-12;20;75,70
2011-05-12;21;87,37
2011-05-12;22;81,53
2011-05-12;23;72,51
2011-05-12;24;68,85
2011-05-13;1;65,60
2011-05-13;2;56,64
2011-05-13;3;51,98
2011-05-13;4;51,93
2011-05-13;5;52,08
2011-05-13;6;57,10
2011-05-13;7;65,34
2011-05-13;8;72,84
2011-05-13;9;83,00
2011-05-13;10;91,04
2011-05-13;11;87,32
2011-05-13;12;82,10
2011-05-13;13;73,72
2011-05-13;14;73,04
2011-05-13;15;75,22
2011-05-13;16;76,29
2011-05-13;17;75,57
2011-05-13;18;71,99
2011-05-13;19;70,75
2011-05-13;20;72,15
2011-05-13;21;88,26
2011-05-13;22;86,23
2011-05-13;23;74,14
2011-05-13;24;64,96
2011-05-14;1;69,67
2011-05-14;2;65,40
2011-05-14;3;62,34
2011-05-14;4;60,48
2011-05-14;5;60,48
2011-05-14;6;60,51
2011-05-14;7;63,74
2011-05-14;8;71,33
2011-05-14;9;79,25
2011-05-14;10;87,87
2011-05-14;11;87,61
2011-05-14;12;83,35
2011-05-14;13;75,62
2011-05-14;14;68,90
2011-05-14;15;66,19
2011-05-14;16;65,66
2011-05-14;17;68,01
2011-05-14;18;69,08
2011-05-14;19;69,33
2011-05-14;20;73,25
2011-05-14;21;83,39
2011-05-14;22;83,31
2011-05-14;23;70,94
2011-05-14;24;69,01
2011-05-15;1;71,19
2011-05-15;2;62,35
2011-05-15;3;59,89
2011-05-15;4;57,25
2011-05-15;5;53,69
2011-05-15;6;52,37
2011-05-15;7;52,90
2011-05-15;8;56,66
2011-05-15;9;58,98
2011-05-15;10;66,24
2011-05-15;11;71,11
2011-05-15;12;75,35
2011-05-15;13;71,43
2011-05-15;14;65,39
2011-05-15;15;64,00
2011-05-15;16;63,26
2011-05-15;17;62,77
2011-05-15;18;64,36
2011-05-15;19;65,13
2011-05-15;20;73,95
2011-05-15;21;85,71
2011-05-15;22;90,35
2011-05-15;23;78,83
2011-05-15;24;64,48
2011-05-16;1;63,30
2011-05-16;2;48,80
2011-05-16;3;48,84
2011-05-16;4;48,65
2011-05-16;5;48,65
2011-05-16;6;52,07
2011-05-16;7;63,90
2011-05-16;8;77,23
2011-05-16;9;84,72
2011-05-16;10;87,92
2011-05-16;11;87,43
2011-05-16;12;84,36
2011-05-16;13;79,27
2011-05-16;14;78,09
2011-05-16;15;88,85
2011-05-16;16;93,27
2011-05-16;17;86,80
2011-05-16;18;76,58
2011-05-16;19;75,19
2011-05-16;20;77,32
2011-05-16;21;89,32
2011-05-16;22;80,46
2011-05-16;23;75,04
2011-05-16;24;69,88
2011-05-17;1;60,42
2011-05-17;2;48,47
2011-05-17;3;40,86
2011-05-17;4;39,98
2011-05-17;5;39,99
2011-05-17;6;44,48
2011-05-17;7;62,23
2011-05-17;8;70,54
2011-05-17;9;81,42
2011-05-17;10;87,77
2011-05-17;11;87,21
2011-05-17;12;86,25
2011-05-17;13;73,72
2011-05-17;14;76,75
2011-05-17;15;80,40
2011-05-17;16;81,30
2011-05-17;17;80,49
2011-05-17;18;77,07
2011-05-17;19;71,51
2011-05-17;20;73,37
2011-05-17;21;88,94
2011-05-17;22;82,01
2011-05-17;23;72,01
2011-05-17;24;64,86
2011-05-18;1;65,01
2011-05-18;2;52,36
2011-05-18;3;50,99
2011-05-18;4;50,05
2011-05-18;5;50,92
2011-05-18;6;52,85
2011-05-18;7;64,04
2011-05-18;8;68,67
2011-05-18;9;80,22
2011-05-18;10;84,78
2011-05-18;11;85,22
2011-05-18;12;83,43
2011-05-18;13;78,68
2011-05-18;14;75,71
2011-05-18;15;76,61
2011-05-18;16;77,70
2011-05-18;17;77,60
2011-05-18;18;75,07
2011-05-18;19;74,71
2011-05-18;20;76,66
2011-05-18;21;83,01
2011-05-18;22;83,97
2011-05-18;23;74,80
2011-05-18;24;69,93
2011-05-19;1;64,51
2011-05-19;2;58,94
