Data,Ora,PUN
20120107,8,75.01
20120107,9,86.58
20120107,10,90.44
20120107,11,88.49
20120107,12,85.85
20120107,13,81.35
20120107,14,77.98
20120107,15,79.99
20120107,16,85.53
20120107,17,90.53
20120107,18,137.73
20120107,19,137.81
20120107,20,137.84
20120107,21,112.68
20120107,22,99.2
20120107,23,85.49
20120107,24,82
20120108,1,70.01
20120108,2,58.01
20120108,3,58.54
20120108,4,58.54
20120108,5,54.84
20120108,6,54.35
20120108,7,57
20120108,8,61
20120108,9,70.26
20120108,10,78.92
20120108,11,82.66
20120108,12,83.57
20120108,13,81.49
20120108,14,75.49
20120108,15,78.05
20120108,16,80.98
20120108,17,87.8
20120108,18,107.64
20120108,19,135
20120108,20,137.79
20120108,21,112.7
20120108,22,99.34
20120108,23,88.19
20120108,24,78.31
20120109,1,71.54
20120109,2,59.02
20120109,3,57.15
20120109,4,50.64
20120109,5,55.01
20120109,6,59.93
20120109,7,81.39
20120109,8,84.68
20120109,9,97.79
20120109,10,88.29
20120109,11,85.86
20120109,12,84.02
20120109,13,72.87
20120109,14,72.76
20120109,15,81.11
20120109,16,85.94
20120109,17,94.57
20120109,18,98.81
20120109,19,96.48
20120109,20,95.59
20120109,21,91.87
20120109,22,86.74
20120109,23,78.8
20120109,24,64.68
20120110,1,44.04
20120110,2,38.67
20120110,3,34.69
20120110,4,32.47
20120110,5,33.54
20120110,6,41.21
20120110,7,72.03
20120110,8,89.1
20120110,9,93.8
20120110,10,92.58
20120110,11,90.12
20120110,12,88.49
20120110,13,80.12
20120110,14,79.24
20120110,15,84.74
20120110,16,87.78
20120110,17,92.07
20120110,18,112.56
20120110,19,110.21
20120110,20,98.94
20120110,21,94.77
20120110,22,92.75
20120110,23,80.07
20120110,24,68.85
20120111,1,63.43
20120111,2,50.26
20120111,3,44.39
20120111,4,41.2
20120111,5,41.39
20120111,6,56.47
20120111,7,81.41
20120111,8,99.89
20120111,9,100.22
20120111,10,90.56
20120111,11,87.78
20120111,12,87.07
20120111,13,77.23
20120111,14,72.77
20120111,15,81.35
20120111,16,86
20120111,17,91.28
20120111,18,147.44
20120111,19,110.47
20120111,20,98.51
20120111,21,95.41
20120111,22,94.39
20120111,23,80.22
20120111,24,68.86
20120112,1,68.28
20120112,2,58.06
20120112,3,49.26
20120112,4,48.68
20120112,5,48.68
20120112,6,57.12
20120112,7,75.52
20120112,8,96.93
20120112,9,104.58
20120112,10,93.04
20120112,11,88.98
20120112,12,88.18
20120112,13,78.62
20120112,14,75.08
20120112,15,83.22
20120112,16,87.58
20120112,17,92.77
20120112,18,152.42
20120112,19,114.15
20120112,20,98.49
20120112,21,94.12
20120112,22,91.2
20120112,23,80.18
20120112,24,71.64
20120113,1,65.17
20120113,2,51.5
20120113,3,47.55
20120113,4,47.17
20120113,5,47.72
20120113,6,50.54
20120113,7,71.53
20120113,8,89.39
20120113,9,94.78
20120113,10,89.59
20120113,11,86.49
20120113,12,85.82
20120113,13,72.68
20120113,14,71.71
20120113,15,72.66
20120113,16,78.13
20120113,17,85.07
20120113,18,97.88
20120113,19,98.53
20120113,20,94.99
20120113,21,91.81
20120113,22,84.36
20120113,23,72.74
20120113,24,66.52
20120114,1,67.53
20120114,2,54.33
20120114,3,49.05
20120114,4,48.72
20120114,5,48.71
20120114,6,50.57
20120114,7,61.81
20120114,8,73.45
20120114,9,80.55
20120114,10,82.7
20120114,11,78.03
20120114,12,72
20120114,13,67.47
20120114,14,58.59
20120114,15,60.34
20120114,16,68.38
20120114,17,81.23
20120114,18,94.04
20120114,19,97.64
20120114,20,98.93
20120114,21,90.27
20120114,22,82.97
20120114,23,71.67
20120114,24,67.19
20120115,1,67.13
20120115,2,55.29
20120115,3,46.7
20120115,4,45.98
20120115,5,46.15
20120115,6,47.32
20120115,7,47.83
20120115,8,65.68
20120115,9,66.38
20120115,10,76.23
20120115,11,74.37
20120115,12,73.79
20120115,13,65.83
20120115,14,57.98
20120115,15,57.92
20120115,16,66.34
20120115,17,81.31
20120115,18,96.89
20120115,19,105.75
20120115,20,109
20120115,21,112.5
20120115,22,101.73
20120115,23,87.24
20120115,24,72.06
20120116,1,61.72
20120116,2,47.87
20120116,3,45.65
20120116,4,42.23
20120116,5,42.91
20120116,6,47.81
20120116,7,72.03
20120116,8,91.89
20120116,9,93.06
20120116,10,90.96
20120116,11,87.47
20120116,12,86.53
20120116,13,77.25
20120116,14,77.26
20120116,15,83.55
20120116,16,87.19
20120116,17,91.68
20120116,18,109.08
20120116,19,109.55
20120116,20,101.02
20120116,21,95.48
20120116,22,88.44
20120116,23,81.1
20120116,24,73.77
20120117,1,71.07
20120117,2,56.2
20120117,3,54.31
20120117,4,53.33
20120117,5,53.36
20120117,6,59.03
20120117,7,80.85
20120117,8,95.45
20120117,9,96.13
20120117,10,92.29
20120117,11,89.5
20120117,12,87.48
20120117,13,80.25
20120117,14,78.19
20120117,15,84.62
20120117,16,87.99
20120117,17,98.15
20120117,18,150
20120117,19,115.46
20120117,20,102.49
20120117,21,98.4
20120117,22,96.87
20120117,23,86.15
20120117,24,77.32
20120118,1,74.81
20120118,2,69.38
20120118,3,67.52
20120118,4,65.64
20120118,5,64.71
20120118,6,70.36
20120118,7,77.69
20120118,8,89.63
20120118,9,94.71
20120118,10,93.1
20120118,11,91.19
20120118,12,89.38
20120118,13,80.66
20120118,14,80.2
20120118,15,84.73
20120118,16,88.54
20120118,17,92.19
20120118,18,165.76
20120118,19,164.29
20120118,20,100.57
20120118,21,102.42
20120118,22,93.32
20120118,23,92.01
20120118,24,77.05
20120119,1,71
20120119,2,60.94
20120119,3,59.53
20120119,4,59
20120119,5,58.12
20120119,6,62.83
20120119,7,73.66
20120119,8,86.8
20120119,9,97.04
20120119,10,96.16
20120119,11,92.24
20120119,12,87.59
20120119,13,79.99
20120119,14,79.76
20120119,15,82.81
20120119,16,86.45
20120119,17,100
20120119,18,161.04
20120119,19,145.6
20120119,20,99.31
20120119,21,93.06
20120119,22,87.68
20120119,23,80.81
20120119,24,73.47
20120120,1,65.92
20120120,2,57
20120120,3,51
20120120,4,48.36
20120120,5,49.65
20120120,6,59
20120120,7,71.53
20120120,8,83.25
20120120,9,97.43
20120120,10,96.67
20120120,11,90.54
20120120,12,85.99
20120120,13,76.68
20120120,14,73.22
20120120,15,80.15
20120120,16,84.1
20120120,17,90.69
20120120,18,108.09
20120120,19,106.74
20120120,20,92.77
20120120,21,87.72
20120120,22,83.09
20120120,23,80.82
20120120,24,73.02
20120121,1,72.48
20120121,2,65.51
20120121,3,59.57
20120121,4,59.32
20120121,5,54.6
20120121,6,62.59
20120121,7,74.82
20120121,8,84.37
20120121,9,92.01
20120121,10,95.51
20120121,11,90.53
20120121,12,85.57
20120121,13,80.13
20120121,14,70.2
20120121,15,72.38
20120121,16,79.95
20120121,17,88.33
20120121,18,100.74
20120121,19,107.44
20120121,20,106.52
20120121,21,95.42
20120121,22,86.16
20120121,23,77.84
20120121,24,69.52
20120122,1,61.2
20120122,2,51.5
20120122,3,45
20120122,4,45
20120122,5,39.13
20120122,6,41
20120122,7,40
20120122,8,45.24
20120122,9,50.31
20120122,10,66.57
20120122,11,68.44
20120122,12,68.43
20120122,13,67.08
20120122,14,51.66
20120122,15,51.81
20120122,16,64.68
20120122,17,75.84
20120122,18,91.13
20120122,19,99.82
20120122,20,102.67
20120122,21,93.03
20120122,22,90.32
20120122,23,83.74
20120122,24,66.28
20120123,1,52
20120123,2,45
20120123,3,40.56
20120123,4,36.46
20120123,5,33
20120123,6,45
20120123,7,71.97
20120123,8,86.8
20120123,9,91.5
20120123,10,91.52
20120123,11,89.28
20120123,12,86.16
20120123,13,78.54
20120123,14,78.73
20120123,15,82.81
20120123,16,87.16
20120123,17,95.78
20120123,18,130.12
20120123,19,130.12
20120123,20,102.51
20120123,21,93.94
20120123,22,86.56
20120123,23,81.08
20120123,24,76.13
20120124,1,69.21
20120124,2,60.5
20120124,3,52
20120124,4,48.03
20120124,5,48.01
20120124,6,53.57
20120124,7,71.54
20120124,8,89.81
20120124,9,93.61
20120124,10,93.93
20120124,11,91.15
20120124,12,87.25
20120124,13,77.77
20120124,14,76.23
20120124,15,81.54
20120124,16,86.76
20120124,17,100.48
20120124,18,133.99
20120124,19,131.25
20120124,20,99.83
20120124,21,90.59
20120124,22,86.75
20120124,23,79.19
20120124,24,72.12
20120125,1,65.42
20120125,2,59
20120125,3,48.22
20120125,4,45.67
20120125,5,45.7
20120125,6,49.36
20120125,7,71.5
20120125,8,86.5
20120125,9,91.11
20120125,10,92.33
20120125,11,88.14
20120125,12,85.44
20120125,13,75.07
20120125,14,72
20120125,15,78.09
20120125,16,83.01
20120125,17,94.09
20120125,18,129.44
20120125,19,129.8
20120125,20,97.85
20120125,21,92.54
20120125,22,86.78
20120125,23,78.13
20120125,24,72.1
20120126,1,64.5
20120126,2,54
20120126,3,48
20120126,4,45.21
20120126,5,46.32
20120126,6,49
20120126,7,71.53
20120126,8,85.83
20120126,9,90.82
20120126,10,93.78
20120126,11,88.06
20120126,12,85.89
20120126,13,76.53
20120126,14,73.68
20120126,15,81.07
20120126,16,85.07
20120126,17,98.97
20120126,18,143.26
20120126,19,140.84
20120126,20,104.38
20120126,21,96.96
20120126,22,92.22
20120126,23,85.72
20120126,24,72.79
20120127,1,67.47
20120127,2,59.53
20120127,3,53.44
20120127,4,48.76
20120127,5,48.76
20120127,6,59.53
20120127,7,75.06
20120127,8,88.56
20120127,9,91.66
20120127,10,95.14
20120127,11,90.22
20120127,12,88.04
20120127,13,81.46
20120127,14,80.2
20120127,15,82.61
20120127,16,87.86
20120127,17,114.7
20120127,18,148.79
20120127,19,146.15
20120127,20,130.84
20120127,21,123.34
20120127,22,96.9
20120127,23,85.76
20120127,24,77.43
20120128,1,73.38
20120128,2,67.44
20120128,3,65.58
20120128,4,63.33
20120128,5,62.3
20120128,6,63.7
20120128,7,66.51
20120128,8,74.79
20120128,9,82.32
20120128,10,90.06
20120128,11,85.84
20120128,12,83.31
20120128,13,77.22
20120128,14,71.18
20120128,15,71.65
20120128,16,76.3
20120128,17,84.25
20120128,18,106.72
20120128,19,112.82
20120128,20,112.06
20120128,21,97.49
20120128,22,89.21
20120128,23,79.18
20120128,24,69.13
20120129,1,72
20120129,2,59.03
20120129,3,51.08
20120129,4,48.75
20120129,5,48.75
20120129,6,48.76
20120129,7,48.74
20120129,8,60.86
20120129,9,62.45
20120129,10,79.56
20120129,11,81.43
20120129,12,86.01
20120129,13,81.18
20120129,14,77.27
20120129,15,72.79
20120129,16,76.34
20120129,17,85.03
20120129,18,95.58
20120129,19,105.63
20120129,20,110.18
20120129,21,103.22
20120129,22,90.8
20120129,23,84.48
20120129,24,70.47
20120130,1,62.72
20120130,2,48.1
20120130,3,47.88
20120130,4,41
20120130,5,38
20120130,6,42
20120130,7,71.53
20120130,8,83.98
20120130,9,90.71
20120130,10,90.92
20120130,11,87.94
20120130,12,85.84
20120130,13,78.34
20120130,14,77.38
20120130,15,81.1
20120130,16,85.12
20120130,17,91.76
20120130,18,119.87
20120130,19,119.55
20120130,20,93.39
20120130,21,87.19
20120130,22,83.25
20120130,23,79.91
20120130,24,71.89
20120131,1,71
20120131,2,63.38
20120131,3,60.13
20120131,4,51.59
20120131,5,49.69
20120131,6,60.38
20120131,7,75.4
20120131,8,90.57
20120131,9,100.28
20120131,10,110.18
20120131,11,99.52
20120131,12,97.03
20120131,13,82.41
20120131,14,82.08
20120131,15,91.26
20120131,16,96.06
20120131,17,114.24
20120131,18,159.3
20120131,19,158.46
20120131,20,128.26
20120131,21,104.71
20120131,22,95.34
20120131,23,89.68
20120131,24,80.41
20120201,1,68.65
20120201,2,67.52
20120201,3,62.78
20120201,4,62.37
20120201,5,60.47
20120201,6,64.72
20120201,7,74.3
20120201,8,86.53
20120201,9,95.54
20120201,10,120.41
20120201,11,97.74
20120201,12,89.03
20120201,13,80.61
20120201,14,80.16
20120201,15,82.7
20120201,16,86.64
20120201,17,96.45
20120201,18,142.46
20120201,19,149.46
20120201,20,104.36
20120201,21,96.24
20120201,22,92.97
20120201,23,87.21
20120201,24,73.01
20120202,1,68
20120202,2,62.78
20120202,3,60.33
20120202,4,58.35
20120202,5,58.5
20120202,6,62.64
20120202,7,72.85
20120202,8,83.7
20120202,9,94.76
20120202,10,125.07
20120202,11,98.86
20120202,12,91.73
20120202,13,80.99
20120202,14,80.66
20120202,15,84.23
20120202,16,87.79
20120202,17,95.77
20120202,18,142.07
20120202,19,147.98
20120202,20,102
20120202,21,88.99
20120202,22,86.41
20120202,23,81.48
20120202,24,73.47
20120203,1,68.15
20120203,2,60.8
20120203,3,59.31
20120203,4,58.86
20120203,5,58.86
20120203,6,61.01
20120203,7,74.41
20120203,8,92.37
20120203,9,124.93
20120203,10,133.03
20120203,11,117.41
20120203,12,107.82
20120203,13,85.54
20120203,14,82.52
20120203,15,84.41
20120203,16,87.89
20120203,17,96.95
20120203,18,133.91
20120203,19,153.46
20120203,20,129.39
20120203,21,90.81
20120203,22,87.95
20120203,23,86.55
20120203,24,75.05
20120204,1,70.78
20120204,2,63.91
20120204,3,62.05
20120204,4,59.06
20120204,5,57.26
20120204,6,59.63
20120204,7,65.04
20120204,8,74.56
20120204,9,81.77
20120204,10,87.97
20120204,11,84.73
20120204,12,81.43
20120204,13,77.81
20120204,14,72.37
20120204,15,71.09
20120204,16,74.35
20120204,17,80.11
20120204,18,88.28
20120204,19,100.85
20120204,20,94.68
20120204,21,84.7
20120204,22,79.63
20120204,23,77.8
20120204,24,72.27
20120205,1,69.91
20120205,2,67.19
20120205,3,61.21
20120205,4,56.24
20120205,5,50.9
20120205,6,51.4
20120205,7,53.42
20120205,8,63.5
20120205,9,69.4
20120205,10,75.77
20120205,11,76.75
20120205,12,75.63
20120205,13,73.68
20120205,14,66.28
20120205,15,66.02
20120205,16,66.34
20120205,17,68.32
20120205,18,79.79
20120205,19,97.97
20120205,20,102.58
20120205,21,88.06
20120205,22,80.26
20120205,23,76.26
20120205,24,69.42
20120206,1,68.18
20120206,2,64.29
20120206,3,61.84
20120206,4,60.12
20120206,5,59.78
20120206,6,62.71
20120206,7,76.35
20120206,8,114.96
20120206,9,141.4
20120206,10,155.85
20120206,11,155.98
20120206,12,140.34
20120206,13,96.27
20120206,14,95.97
20120206,15,109.2
20120206,16,109.3
20120206,17,142.58
20120206,18,157.69
20120206,19,163.76
20120206,20,157.45
20120206,21,109.96
20120206,22,100.66
20120206,23,91.17
20120206,24,76.65
20120207,1,72.1
20120207,2,67.47
20120207,3,60.41
20120207,4,60.71
20120207,5,60.72
20120207,6,67.54
20120207,7,77.28
20120207,8,119.88
20120207,9,135.47
20120207,10,158.57
20120207,11,154.84
20120207,12,145.29
20120207,13,99.67
20120207,14,99.26
20120207,15,108.51
20120207,16,112.82
20120207,17,137.09
20120207,18,156.25
20120207,19,175.38
20120207,20,159.78
20120207,21,104.8
20120207,22,91.63
20120207,23,92.21
20120207,24,78
20120208,1,74.54
20120208,2,70.37
20120208,3,69.22
20120208,4,66.58
20120208,5,66.96
20120208,6,71.4
20120208,7,83.02
20120208,8,140.36
20120208,9,180.45
20120208,10,189.92
20120208,11,189.64
20120208,12,164.59
20120208,13,116.01
20120208,14,107.33
20120208,15,142.26
20120208,16,149.82
20120208,17,163.65
20120208,18,165.86
20120208,19,205.39
20120208,20,175.76
20120208,21,152.34
20120208,22,103.82
20120208,23,93.73
20120208,24,77.74
20120209,1,73.8
20120209,2,69.26
20120209,3,67.72
20120209,4,66.77
20120209,5,66.79
20120209,6,70.03
20120209,7,85.53
20120209,8,145.02
20120209,9,175.86
20120209,10,199.16
20120209,11,197.89
20120209,12,168.88
20120209,13,122.96
20120209,14,117.46
20120209,15,132.62
20120209,16,156.26
20120209,17,186.58
20120209,18,196.55
20120209,19,212.84
20120209,20,211.87
20120209,21,161.78
20120209,22,114.27
20120209,23,99.64
20120209,24,80
20120210,1,75.74
20120210,2,72.94
20120210,3,71.16
20120210,4,71.01
20120210,5,71.02
20120210,6,74.08
20120210,7,82.35
20120210,8,145.1
20120210,9,188.77
20120210,10,207.04
20120210,11,207.08
20120210,12,206.49
20120210,13,143.94
20120210,14,121.88
20120210,15,144.53
20120210,16,163.71
20120210,17,183.42
20120210,18,190.42
20120210,19,222.25
20120210,20,191.04
20120210,21,152.62
20120210,22,113.43
20120210,23,95.03
20120210,24,84.92
20120211,1,77.37
20120211,2,74.04
20120211,3,70.27
20120211,4,67.21
20120211,5,64.54
20120211,6,69.46
20120211,7,74.1
20120211,8,85.92
20120211,9,92.52
20120211,10,101.64
20120211,11,99.32
20120211,12,95.66
20120211,13,87.63
20120211,14,83.22
20120211,15,82.87
20120211,16,85.91
20120211,17,95.16
20120211,18,115.33
20120211,19,145.48
20120211,20,143.54
20120211,21,123.97
20120211,22,93.86
20120211,23,85.45
20120211,24,78.38
20120212,1,74.53
20120212,2,74.34
20120212,3,70.54
20120212,4,65.46
20120212,5,64.35
20120212,6,63.21
20120212,7,68.74
20120212,8,69.88
20120212,9,75.8
20120212,10,82.32
20120212,11,84.16
20120212,12,83.07
20120212,13,82.07
20120212,14,79.63
20120212,15,77.21
20120212,16,78.24
20120212,17,80.58
20120212,18,86.44
20120212,19,104.52
20120212,20,108.64
20120212,21,98.58
20120212,22,93.02
20120212,23,81.71
20120212,24,77.39
20120213,1,73.35
20120213,2,66.47
20120213,3,60.14
20120213,4,57.05
20120213,5,54.79
20120213,6,65.05
20120213,7,79.31
20120213,8,108.35
20120213,9,157.39
20120213,10,169.43
20120213,11,158.02
20120213,12,142.63
20120213,13,99.8
20120213,14,94.38
20120213,15,108.12
20120213,16,114.82
20120213,17,133.14
20120213,18,146.15
20120213,19,176.61
20120213,20,163.49
20120213,21,108.25
20120213,22,90.17
20120213,23,85.85
20120213,24,79.07
20120214,1,71
20120214,2,60.92
20120214,3,54.28
20120214,4,51.87
20120214,5,51.32
20120214,6,60.57
20120214,7,77.11
20120214,8,88.86
20120214,9,100.79
20120214,10,107.21
20120214,11,104.23
20120214,12,96.96
20120214,13,86.24
20120214,14,83.91
20120214,15,85.78
20120214,16,88.11
20120214,17,94.38
20120214,18,124.54
20120214,19,140
20120214,20,120.45
20120214,21,92.63
20120214,22,87.63
20120214,23,85.86
20120214,24,78.13
20120215,1,62.51
20120215,2,54.65
20120215,3,48.02
20120215,4,46
20120215,5,45.92
20120215,6,51.65
20120215,7,71.5
20120215,8,81.19
20120215,9,90.99
20120215,10,94.88
20120215,11,92.51
20120215,12,88.61
20120215,13,80.48
20120215,14,79.85
20120215,15,82.78
20120215,16,85.31
20120215,17,91.81
20120215,18,101.63
20120215,19,115.75
20120215,20,99.5
20120215,21,89.14
20120215,22,82.9
20120215,23,77.34
20120215,24,71.67
20120216,1,71
20120216,2,61.52
20120216,3,51.46
20120216,4,47.77
20120216,5,47.8
20120216,6,58.16
20120216,7,76
20120216,8,85.14
20120216,9,92.18
20120216,10,94.43
20120216,11,91.28
20120216,12,86.66
20120216,13,77.8
20120216,14,75.53
20120216,15,81.06
20120216,16,83.06
20120216,17,91.53
20120216,18,101.56
20120216,19,119.89
20120216,20,102.21
20120216,21,88.81
20120216,22,84.95
20120216,23,82.39
20120216,24,74.57
20120217,1,72.52
20120217,2,66.45
20120217,3,59.88
20120217,4,55.01
20120217,5,57
20120217,6,66.61
20120217,7,77.66
20120217,8,83.09
20120217,9,90.77
20120217,10,93.53
20120217,11,89.85
20120217,12,86.52
20120217,13,79.09
20120217,14,77.29
20120217,15,80.21
20120217,16,83.86
20120217,17,91.16
20120217,18,101.13
20120217,19,127.61
20120217,20,108.69
20120217,21,89.38
20120217,22,87.08
20120217,23,82.04
20120217,24,77.22
20120218,1,77.61
20120218,2,71.05
20120218,3,68.14
20120218,4,66.27
20120218,5,66.27
20120218,6,67.27
20120218,7,71.2
20120218,8,79.18
20120218,9,85.94
20120218,10,91.32
20120218,11,89.29
20120218,12,84.26
20120218,13,80.18
20120218,14,73.61
20120218,15,73.52
20120218,16,76.31
20120218,17,82.26
20120218,18,88.44
20120218,19,124.29
20120218,20,125.15
20120218,21,96.37
20120218,22,86.2
20120218,23,82.63
20120218,24,76.5
20120219,1,77.39
20120219,2,71.03
20120219,3,65.25
20120219,4,59.01
20120219,5,55.47
20120219,6,55.39
20120219,7,58.03
20120219,8,64.74
20120219,9,77.34
20120219,10,85.76
20120219,11,86.59
20120219,12,86
20120219,13,83.7
20120219,14,79.07
20120219,15,79.05
20120219,16,79.99
20120219,17,84.99
20120219,18,100.3
20120219,19,119.56
20120219,20,119.59
20120219,21,106.35
20120219,22,92.6
20120219,23,87.55
20120219,24,77.14
20120220,1,74.8
20120220,2,70.13
20120220,3,61.84
20120220,4,58.03
20120220,5,58.03
20120220,6,62.45
20120220,7,77.72
20120220,8,109.42
20120220,9,115.56
20120220,10,117.85
20120220,11,105.93
20120220,12,98.5
20120220,13,87.22
20120220,14,86.55
20120220,15,87.5
20120220,16,88.2
20120220,17,101.91
20120220,18,119.84
20120220,19,152.22
20120220,20,127.37
20120220,21,100.18
20120220,22,93.27
20120220,23,85.46
20120220,24,78.15
20120221,1,72.48
20120221,2,70.7
20120221,3,62.26
20120221,4,57.84
20120221,5,58.26
20120221,6,70.25
20120221,7,77.69
20120221,8,107.25
20120221,9,100.73
20120221,10,101.19
20120221,11,95.1
20120221,12,89
20120221,13,82.36
20120221,14,80.49
20120221,15,83.46
20120221,16,85.7
20120221,17,92.38
20120221,18,105.17
20120221,19,134.61
20120221,20,120.68
20120221,21,99.07
20120221,22,88.37
20120221,23,92.38
20120221,24,76.32
20120222,1,68.26
20120222,2,57.8
20120222,3,51.36
20120222,4,48.33
20120222,5,51.72
20120222,6,58.42
20120222,7,73.95
20120222,8,82.09
20120222,9,89.15
20120222,10,92.96
20120222,11,86.94
20120222,12,83.86
20120222,13,77.96
20120222,14,75.53
20120222,15,79.98
20120222,16,81.93
20120222,17,84.76
20120222,18,90.06
20120222,19,108.17
20120222,20,101.96
20120222,21,85.61
20120222,22,82.28
20120222,23,80.64
20120222,24,73.17
20120223,1,64.32
20120223,2,56.95
20120223,3,52.56
20120223,4,48.6
20120223,5,48.67
20120223,6,57.53
20120223,7,73.67
20120223,8,84.68
20120223,9,85.79
20120223,10,88.25
20120223,11,84.11
20120223,12,83.68
20120223,13,76.04
20120223,14,73.69
20120223,15,78.25
20120223,16,81.1
20120223,17,85.91
20120223,18,94.81
20120223,19,121.54
20120223,20,111.5
20120223,21,96.33
20120223,22,92.55
20120223,23,81.55
20120223,24,74.42
20120224,1,69.36
20120224,2,58.17
20120224,3,53.06
20120224,4,50.5
20120224,5,49.52
20120224,6,58.03
20120224,7,77.67
20120224,8,90.59
20120224,9,94.41
20120224,10,95
20120224,11,90.89
20120224,12,85.46
20120224,13,75.99
20120224,14,74.57
20120224,15,78.6
20120224,16,82.05
20120224,17,91.74
20120224,18,101.97
20120224,19,150.35
20120224,20,136.22
20120224,21,99.31
20120224,22,93.38
20120224,23,81.09
20120224,24,74.32
20120225,1,72
20120225,2,63.92
20120225,3,57.26
20120225,4,55.03
20120225,5,54.39
20120225,6,55.94
20120225,7,64.39
20120225,8,71.5
20120225,9,80.2
20120225,10,81.43
20120225,11,78.3
20120225,12,73.09
20120225,13,64.42
20120225,14,54.09
20120225,15,58.37
20120225,16,65.92
20120225,17,73.91
20120225,18,80.98
20120225,19,100.98
20120225,20,103.03
20120225,21,91.94
20120225,22,86.93
20120225,23,78
20120225,24,72.68
20120226,1,64.58
20120226,2,51.93
20120226,3,41.91
20120226,4,37.21
20120226,5,33.78
20120226,6,31.71
20120226,7,32.64
20120226,8,41.31
20120226,9,44.31
20120226,10,51.7
20120226,11,51.98
20120226,12,51.92
20120226,13,51.95
20120226,14,44.62
20120226,15,44.88
20120226,16,51.39
20120226,17,61.09
20120226,18,78.8
20120226,19,96.12
20120226,20,113.66
20120226,21,103.81
20120226,22,95.79
20120226,23,78.55
20120226,24,63.22
20120227,1,51
20120227,2,43.13
20120227,3,37.69
20120227,4,35
20120227,5,34.02
20120227,6,43
20120227,7,72
20120227,8,85.85
20120227,9,95.62
20120227,10,85.95
20120227,11,81.37
20120227,12,77.78
20120227,13,70.44
20120227,14,70.51
20120227,15,77.64
20120227,16,82.34
20120227,17,91.31
20120227,18,110.17
20120227,19,127.68
20120227,20,113.84
20120227,21,97.73
20120227,22,86.25
20120227,23,77.67
20120227,24,71.83
20120228,1,57
20120228,2,52.59
20120228,3,47.03
20120228,4,43
20120228,5,45.62
20120228,6,52
20120228,7,73.51
20120228,8,85.18
20120228,9,88.21
20120228,10,87.7
20120228,11,82.19
20120228,12,81.08
20120228,13,74.7
20120228,14,74.1
20120228,15,79.33
20120228,16,82.05
20120228,17,86.14
20120228,18,99.61
20120228,19,125.51
20120228,20,112.58
20120228,21,99.53
20120228,22,83.95
20120228,23,76.85
20120228,24,70.23
20120229,1,57.99
20120229,2,53.49
20120229,3,48.52
20120229,4,43.92
20120229,5,43
20120229,6,51
20120229,7,73.74
20120229,8,87.44
20120229,9,98.48
20120229,10,88.74
20120229,11,84.43
20120229,12,83.57
20120229,13,76
20120229,14,73.11
20120229,15,79.7
20120229,16,82.05
20120229,17,87.32
20120229,18,101.45
20120229,19,125.51
20120229,20,117.38
20120229,21,95.81
20120229,22,92.65
20120229,23,86.65
20120229,24,71.96
20120301,1,53.13
20120301,2,46.74
20120301,3,43
20120301,4,40.33
20120301,5,40.34
20120301,6,48
20120301,7,72.27
20120301,8,85.68
20120301,9,90.77
20120301,10,86.99
20120301,11,82.74
20120301,12,81.66
20120301,13,71.25
20120301,14,67.1
20120301,15,73.63
20120301,16,77.81
20120301,17,82.84
20120301,18,87.58
20120301,19,125.12
20120301,20,121.6
20120301,21,95.15
20120301,22,84.98
20120301,23,87.18
20120301,24,71.58
20120302,1,52.79
20120302,2,47.55
20120302,3,42.98
20120302,4,40.98
20120302,5,41.45
20120302,6,48
20120302,7,73.88
20120302,8,87.15
20120302,9,96.86
20120302,10,85.94
20120302,11,83.79
20120302,12,80.97
20120302,13,67.71
20120302,14,67.18
20120302,15,73.66
20120302,16,78.28
20120302,17,84.04
20120302,18,89.55
20120302,19,132.68
20120302,20,149.04
20120302,21,99.36
20120302,22,85.7
20120302,23,88.93
20120302,24,70.58
20120303,1,68.6
20120303,2,62.93
20120303,3,66.16
20120303,4,62.56
20120303,5,49.74
20120303,6,52.37
20120303,7,62.47
20120303,8,74.45
20120303,9,80.82
20120303,10,80.78
20120303,11,76.19
20120303,12,72.62
20120303,13,65.12
20120303,14,53.07
20120303,15,51.32
20120303,16,63.87
20120303,17,67.98
20120303,18,79.87
20120303,19,106.45
20120303,20,114.55
20120303,21,112.19
20120303,22,86.33
20120303,23,86.36
20120303,24,66.68
20120304,1,68.01
20120304,2,56.8
20120304,3,48
20120304,4,44.98
20120304,5,38.58
20120304,6,38.88
20120304,7,37.7
20120304,8,48.7
20120304,9,52.23
20120304,10,64.5
20120304,11,65.38
20120304,12,65.36
20120304,13,65.29
20120304,14,53.37
20120304,15,50.12
20120304,16,57.41
20120304,17,65.09
20120304,18,73.7
20120304,19,87.16
20120304,20,116.8
20120304,21,103.44
20120304,22,95.37
20120304,23,81.34
20120304,24,66.49
20120305,1,51.47
20120305,2,46.68
20120305,3,42.46
20120305,4,40.1
20120305,5,41
20120305,6,48
20120305,7,73.41
20120305,8,87.16
20120305,9,87.22
20120305,10,86.94
20120305,11,85.05
20120305,12,82.63
20120305,13,76.84
20120305,14,74.83
20120305,15,80.11
20120305,16,81.99
20120305,17,86.3
20120305,18,91.22
20120305,19,104.19
20120305,20,105.1
20120305,21,91.73
20120305,22,88.05
20120305,23,78.56
20120305,24,71.32
20120306,1,57.7
20120306,2,49
20120306,3,48
