PUN_n,df24
0.3008235294117647,0.3141176470588235
0.281,0.3075294117647059
0.2732941176470588,0.2985294117647059
0.27188235294117646,0.29870588235294115
0.3024117647058823,0.31029411764705883
0.313,0.3310588235294118
0.33699999999999997,0.3275294117647059
0.3171176470588235,0.32594117647058823
0.31223529411764706,0.345
0.3456470588235294,0.35141176470588237
0.3472941176470588,0.3609411764705882
0.3591764705882353,0.3527058823529412
0.34447058823529414,0.32682352941176473
0.30158823529411766,0.31788235294117645
0.3204705882352941,0.2796470588235294
0.286,0.26929411764705885
0.2753529411764706,0.2525882352941176
0.2753529411764706,0.2498235294117647
0.27494117647058824,0.24799999999999997
0.27494117647058824,0.23182352941176468
0.28741176470588237,0.25535294117647056
0.32029411764705884,0.2828823529411765
0.37411764705882355,0.3267647058823529
0.3998235294117647,0.2938823529411765
0.353,0.2781764705882353
0.3248235294117647,0.2772941176470588
0.2933529411764706,0.2666470588235294
0.29511764705882354,0.26688235294117646
0.30670588235294116,0.27241176470588235
0.3367058823529412,0.283764705882353
0.3675294117647059,0.29876470588235293
0.3691764705882353,0.2911764705882353
0.37470588235294117,0.3221176470588235
0.42429411764705877,0.3431764705882353
0.4236470588235294,0.35664705882352943
0.41988235294117643,0.3584705882352941
0.3397058823529412,0.31964705882352945
0.3064705882352941,0.2955294117647059
0.2965294117647059,0.2892352941176471
0.2841764705882353,0.2802941176470588
0.28088235294117647,0.2697058823529412
0.2651764705882353,0.2601764705882353
0.26435294117647057,0.2646470588235294
0.2651764705882353,0.274235294117647
0.28311764705882353,0.28294117647058825
0.32905882352941174,0.3018823529411765
0.401,0.4021764705882353
0.3730588235294118,0.3482941176470588
0.3288235294117647,0.3368235294117647
0.31623529411764706,0.3346470588235294
0.3061176470588235,0.3098235294117647
0.3163529411764706,0.3158823529411765
0.3512941176470588,0.33341176470588235
0.4089411764705882,0.3393529411764706
0.41394117647058826,0.3688235294117647
0.4249411764705882,0.3638235294117647
0.4337647058823529,0.37229411764705883
0.46476470588235297,0.37058823529411766
0.4280588235294117,0.37523529411764706
0.424,0.3917647058823529
0.3824117647058824,0.3392352941176471
0.3310588235294118,0.2984117647058823
0.3274705882352941,0.2929411764705882
0.2956470588235294,0.27794117647058825
0.28758823529411764,0.2737647058823529
0.2791764705882353,0.26641176470588235
0.2754705882352941,0.26382352941176473
0.2753529411764706,0.25994117647058823
0.2791764705882353,0.2817058823529412
0.33041176470588235,0.3311764705882353
0.432,0.41394117647058826
0.4142352941176471,0.37764705882352945
0.3845294117647059,0.33776470588235297
0.38176470588235295,0.33158823529411763
0.3116470588235294,0.283764705882353
0.3185294117647059,0.2778235294117647
0.36323529411764705,0.3078823529411765
0.37470588235294117,0.32594117647058823
0.39041176470588235,0.3478235294117647
0.39705882352941174,0.3451764705882353
0.4088823529411765,0.3548235294117647
0.46305882352941174,0.36788235294117644
0.39652941176470585,0.36158823529411765
0.38817647058823523,0.3665294117647059
0.33376470588235296,0.33552941176470585
0.3043529411764706,0.3088235294117647
0.3292941176470588,0.3437058823529412
0.30988235294117644,0.2822941176470588
0.29358823529411765,0.2772352941176471
0.2896470588235294,0.27458823529411763
0.28947058823529415,0.27458823529411763
0.28664705882352937,0.27458823529411763
0.2904117647058823,0.28794117647058826
0.3318235294117647,0.3603529411764706
0.4437647058823529,0.4411764705882353
0.426,0.41294117647058826
0.41947058823529415,0.3652941176470588
0.41923529411764704,0.34805882352941175
0.3972352941176471,0.31141176470588233
0.39664705882352946,0.2882941176470588
0.40158823529411763,0.31176470588235294
0.39776470588235296,0.3226470588235294
0.43688235294117644,0.3271764705882353
0.37964705882352945,0.3325294117647059
0.37958823529411767,0.33776470588235297
0.3821176470588235,0.3577058823529412
0.37635294117647056,0.33394117647058824
0.3729411764705882,0.33876470588235297
0.3151764705882353,0.31535294117647056
0.302,0.308
0.3246470588235294,0.37058823529411766
0.29523529411764704,0.33558823529411763
0.2791764705882353,0.2902941176470588
0.27847058823529414,0.2811176470588235
0.2754705882352941,0.27705882352941175
0.27358823529411763,0.2733529411764706
0.2588235294117647,0.27341176470588235
0.2719411764705882,0.28394117647058825
0.2896470588235294,0.296
0.2862941176470588,0.2913529411764706
0.28117647058823525,0.28617647058823525
0.274235294117647,0.2716470588235294
0.2586470588235294,0.2592941176470588
0.25558823529411767,0.23094117647058823
0.25488235294117645,0.23247058823529412
0.25694117647058823,0.24505882352941175
0.27429411764705885,0.2565294117647059
0.28400000000000003,0.26523529411764707
0.3052941176470588,0.2827647058823529
0.3352941176470588,0.30858823529411766
0.3374705882352941,0.30676470588235294
0.3426470588235294,0.3105882352941176
0.3082941176470588,0.3004705882352941
0.29152941176470587,0.29205882352941176
0.27988235294117647,0.2686470588235294
0.2605294117647059,0.25729411764705884
0.2374705882352941,0.238
0.23276470588235293,0.23811764705882352
0.24529411764705883,0.2293529411764706
0.24811764705882353,0.23523529411764707
0.23723529411764704,0.20352941176470588
0.23723529411764704,0.18941176470588236
0.23723529411764704,0.15023529411764705
0.24799999999999997,0.14705882352941177
0.2740588235294118,0.184
0.2727058823529412,0.15958823529411764
0.2597058823529412,0.16088235294117648
0.2358235294117647,0.1298235294117647
0.23117647058823526,0.11894117647058823
0.23158823529411762,0.144
0.2472941176470588,0.18217647058823527
0.2577058823529412,0.18611764705882353
0.26099999999999995,0.22747058823529412
0.27894117647058825,0.26452941176470585
0.29,0.28594117647058825
0.2953529411764706,0.29258823529411765
0.2917058823529412,0.292
0.2712352941176471,0.2655294117647059
0.2717058823529412,0.26394117647058823
0.2515294117647059,0.24270588235294116
0.2197058823529412,0.22329411764705884
0.20476470588235296,0.20764705882352938
0.21082352941176472,0.18823529411764706
0.21964705882352942,0.22247058823529411
0.25623529411764706,0.26211764705882357
0.28647058823529414,0.28223529411764703
0.33641176470588235,0.3307647058823529
0.32288235294117645,0.3306470588235294
0.32494117647058823,0.3008235294117647
0.3318235294117647,0.281
0.31994117647058823,0.2732941176470588
0.3254705882352941,0.27188235294117646
0.3252941176470588,0.3024117647058823
0.3214705882352941,0.313
0.3841764705882353,0.33699999999999997
0.41247058823529414,0.3171176470588235
0.3518823529411765,0.31223529411764706
0.3351176470588235,0.3456470588235294
0.3365294117647059,0.3472941176470588
0.34041176470588236,0.3591764705882353
0.308,0.34447058823529414
0.29664705882352943,0.30158823529411766
0.29194117647058826,0.3204705882352941
0.283764705882353,0.286
0.2751176470588235,0.2753529411764706
0.2587058823529412,0.2753529411764706
0.2587058823529412,0.27494117647058824
0.2524705882352941,0.27494117647058824
0.2751764705882353,0.28741176470588237
0.29058823529411765,0.32029411764705884
0.3258235294117647,0.37411764705882355
0.3003529411764706,0.3998235294117647
0.31288235294117644,0.353
0.29164705882352937,0.3248235294117647
0.27899999999999997,0.2933529411764706
0.27658823529411763,0.29511764705882354
0.29252941176470587,0.30670588235294116
0.28041176470588236,0.3367058823529412
0.2955294117647059,0.3675294117647059
0.32376470588235295,0.3691764705882353
0.297,0.37470588235294117
0.3133529411764706,0.42429411764705877
0.33094117647058824,0.4236470588235294
0.3194705882352941,0.41988235294117643
0.2945294117647059,0.3397058823529412
0.28405882352941175,0.3064705882352941
0.28411764705882353,0.2965294117647059
0.2644705882352941,0.2841764705882353
0.24041176470588232,0.28088235294117647
0.23064705882352943,0.2651764705882353
0.22941176470588234,0.26435294117647057
0.23529411764705882,0.2651764705882353
0.2606470588235294,0.28311764705882353
0.28158823529411764,0.32905882352941174
0.305,0.401
0.31682352941176467,0.3730588235294118
0.31288235294117644,0.3288235294117647
0.315,0.31623529411764706
0.2921176470588235,0.3061176470588235
0.2794705882352941,0.3163529411764706
0.29311764705882354,0.3512941176470588
0.29476470588235293,0.4089411764705882
0.3018235294117647,0.41394117647058826
0.288764705882353,0.4249411764705882
0.29988235294117643,0.4337647058823529
0.2988823529411765,0.46476470588235297
0.29576470588235293,0.4280588235294117
0.29588235294117643,0.424
0.28752941176470587,0.3824117647058824
0.2752941176470588,0.3310588235294118
0.27005882352941174,0.3274705882352941
0.25088235294117645,0.2956470588235294
0.24323529411764708,0.28758823529411764
0.23388235294117646,0.2791764705882353
0.22058823529411764,0.2754705882352941
0.22158823529411764,0.2753529411764706
0.24594117647058825,0.2791764705882353
0.28741176470588237,0.33041176470588235
0.2956470588235294,0.432
0.2913529411764706,0.4142352941176471
0.28405882352941175,0.3845294117647059
0.28547058823529414,0.38176470588235295
0.2687647058823529,0.3116470588235294
0.26382352941176473,0.3185294117647059
0.25635294117647056,0.36323529411764705
0.2641176470588235,0.37470588235294117
0.28041176470588236,0.39041176470588235
0.28723529411764703,0.39705882352941174
0.29576470588235293,0.4088823529411765
0.3083529411764706,0.46305882352941174
0.31352941176470583,0.39652941176470585
0.31070588235294117,0.38817647058823523
0.2892941176470588,0.33376470588235296
0.2922941176470588,0.3043529411764706
0.2687058823529412,0.3292941176470588
0.25264705882352945,0.30988235294117644
0.23952941176470588,0.29358823529411765
0.2245294117647059,0.2896470588235294
0.22458823529411764,0.28947058823529415
0.221,0.28664705882352937
0.2457058823529412,0.2904117647058823
0.28711764705882353,0.3318235294117647
0.316,0.4437647058823529
0.30276470588235294,0.426
0.28758823529411764,0.41947058823529415
0.27958823529411764,0.41923529411764704
0.27488235294117647,0.3972352941176471
0.2745294117647059,0.39664705882352946
0.2780588235294118,0.40158823529411763
0.2877647058823529,0.39776470588235296
0.3311176470588235,0.43688235294117644
0.29605882352941176,0.37964705882352945
0.29805882352941176,0.37958823529411767
0.3088235294117647,0.3821176470588235
0.3034117647058823,0.37635294117647056
0.3037058823529412,0.3729411764705882
0.2858235294117647,0.3151764705882353
0.2836470588235294,0.302
0.2926470588235294,0.3246470588235294
0.2889411764705882,0.29523529411764704
0.2696470588235294,0.2791764705882353
0.26676470588235296,0.27847058823529414
0.27158823529411763,0.2754705882352941
0.26029411764705884,0.27358823529411763
0.25070588235294117,0.2588235294117647
0.27094117647058824,0.2719411764705882
0.29052941176470587,0.2896470588235294
0.2863529411764706,0.2862941176470588
0.2697647058823529,0.28117647058823525
0.2421176470588235,0.274235294117647
0.2285294117647059,0.2586470588235294
0.22005882352941175,0.25558823529411767
0.2238235294117647,0.25488235294117645
0.22411764705882353,0.25694117647058823
0.24658823529411766,0.27429411764705885
0.25994117647058823,0.28400000000000003
0.28947058823529415,0.3052941176470588
0.32011764705882356,0.3352941176470588
0.35070588235294115,0.3374705882352941
0.3591764705882353,0.3426470588235294
0.33388235294117646,0.3082941176470588
0.2741176470588235,0.29152941176470587
0.2601764705882353,0.27988235294117647
0.23841176470588235,0.2605294117647059
0.22758823529411762,0.2374705882352941
0.22647058823529412,0.23276470588235293
0.21547058823529414,0.24529411764705883
0.20423529411764704,0.24811764705882353
0.17570588235294118,0.23723529411764704
0.18735294117647058,0.23723529411764704
0.1816470588235294,0.23723529411764704
0.19447058823529412,0.24799999999999997
0.19676470588235295,0.2740588235294118
0.1994705882352941,0.2727058823529412
0.19235294117647062,0.2597058823529412
0.17894117647058824,0.2358235294117647
0.17958823529411766,0.23117647058823526
0.17941176470588235,0.23158823529411762
0.21005882352941177,0.2472941176470588
0.22352941176470587,0.2577058823529412
0.2344705882352941,0.26099999999999995
0.24935294117647058,0.27894117647058825
0.27241176470588235,0.29
0.27458823529411763,0.2953529411764706
0.2844705882352941,0.2917058823529412
0.2634705882352941,0.2712352941176471
0.238,0.2717058823529412
0.20758823529411763,0.2515294117647059
0.19117647058823528,0.2197058823529412
0.17558823529411766,0.20476470588235296
0.17523529411764704,0.21082352941176472
0.18041176470588235,0.21964705882352942
0.22023529411764703,0.25623529411764706
0.2426470588235294,0.28647058823529414
0.26376470588235296,0.33641176470588235
0.2651176470588235,0.32288235294117645
0.2596470588235294,0.32494117647058823
0.24976470588235294,0.3318235294117647
0.2521176470588235,0.31994117647058823
0.2548235294117647,0.3254705882352941
0.2593529411764706,0.3252941176470588
0.26,0.3214705882352941
0.26999999999999996,0.3841764705882353
0.2636470588235294,0.41247058823529414
0.2647058823529412,0.3518823529411765
0.28047058823529414,0.3351176470588235
0.286,0.3365294117647059
0.286,0.34041176470588236
0.2832941176470588,0.308
0.2707058823529412,0.29664705882352943
0.267,0.29194117647058826
0.2426470588235294,0.283764705882353
0.2336470588235294,0.2751176470588235
0.23805882352941177,0.2587058823529412
0.2323529411764706,0.2587058823529412
0.23117647058823526,0.2524705882352941
0.2434705882352941,0.2751764705882353
0.2777647058823529,0.29058823529411765
0.29017647058823526,0.3258235294117647
0.2883529411764706,0.3003529411764706
0.2838235294117647,0.31288235294117644
0.27570588235294113,0.29164705882352937
0.27388235294117647,0.27899999999999997
0.27641176470588236,0.27658823529411763
0.2640588235294118,0.29252941176470587
0.26929411764705885,0.28041176470588236
0.27570588235294113,0.2955294117647059
0.27941176470588236,0.32376470588235295
0.283764705882353,0.297
0.30976470588235294,0.3133529411764706
0.3262941176470588,0.33094117647058824
0.32635294117647057,0.3194705882352941
0.29776470588235293,0.2945294117647059
0.2914705882352941,0.28405882352941175
0.2827647058823529,0.28411764705882353
0.27252941176470585,0.2644705882352941
0.27029411764705885,0.24041176470588232
0.27029411764705885,0.23064705882352943
0.2647058823529412,0.22941176470588234
0.2647058823529412,0.23529411764705882
0.2755294117647059,0.2606470588235294
0.29417647058823526,0.28158823529411764
0.29405882352941176,0.305
0.3110588235294118,0.31682352941176467
0.305,0.31288235294117644
0.30423529411764705,0.315
0.2924705882352941,0.2921176470588235
0.28341176470588236,0.2794705882352941
0.2934705882352941,0.29311764705882354
0.28370588235294114,0.29476470588235293
0.2948823529411765,0.3018235294117647
0.28958823529411765,0.288764705882353
0.29047058823529415,0.29988235294117643
0.31423529411764706,0.2988823529411765
0.3235294117647059,0.29576470588235293
0.3093529411764706,0.29588235294117643
0.3024117647058823,0.28752941176470587
0.29017647058823526,0.2752941176470588
0.2828235294117647,0.27005882352941174
0.2668235294117647,0.25088235294117645
0.2457058823529412,0.24323529411764708
0.24552941176470588,0.23388235294117646
0.24370588235294116,0.22058823529411764
0.24935294117647058,0.22158823529411764
0.27076470588235296,0.24594117647058825
0.28617647058823525,0.28741176470588237
0.29405882352941176,0.2956470588235294
0.3215882352941177,0.2913529411764706
0.30970588235294116,0.28405882352941175
0.30976470588235294,0.28547058823529414
0.2856470588235294,0.2687647058823529
0.2857058823529412,0.26382352941176473
0.2862941176470588,0.25635294117647056
0.28258823529411764,0.2641176470588235
0.2883529411764706,0.28041176470588236
0.28723529411764703,0.28723529411764703
0.32441176470588234,0.29576470588235293
0.32688235294117646,0.3083529411764706
0.3253529411764706,0.31352941176470583
0.32523529411764707,0.31070588235294117
0.32594117647058823,0.2892941176470588
0.31223529411764706,0.2922941176470588
0.2904117647058823,0.2687058823529412
0.2827058823529412,0.25264705882352945
0.26588235294117646,0.23952941176470588
0.25135294117647056,0.2245294117647059
0.25011764705882356,0.22458823529411764
0.25117647058823533,0.221
0.2743529411764706,0.2457058823529412
0.294,0.28711764705882353
0.3235882352941176,0.316
0.31723529411764706,0.30276470588235294
0.2912941176470588,0.28758823529411764
0.2858235294117647,0.27958823529411764
0.28547058823529414,0.27488235294117647
0.27570588235294113,0.2745294117647059
0.2807647058823529,0.2780588235294118
0.28952941176470587,0.2877647058823529
0.3078823529411765,0.3311176470588235
0.3254705882352941,0.29605882352941176
0.3524117647058823,0.29805882352941176
0.38029411764705884,0.3088235294117647
0.3794705882352941,0.3034117647058823
0.3614117647058823,0.3037058823529412
0.3437058823529412,0.2858235294117647
0.30682352941176466,0.2836470588235294
0.3276470588235294,0.2926470588235294
0.3002941176470588,0.2889411764705882
0.29017647058823526,0.2696470588235294
0.28252941176470586,0.26676470588235296
0.28252941176470586,0.27158823529411763
0.2781176470588235,0.26029411764705884
0.28005882352941175,0.25070588235294117
0.2874705882352941,0.27094117647058824
0.2873529411764706,0.29052941176470587
0.2826470588235294,0.2863529411764706
0.28247058823529414,0.2697647058823529
0.2751176470588235,0.2421176470588235
0.26941176470588235,0.2285294117647059
0.2615882352941176,0.22005882352941175
0.2588235294117647,0.2238235294117647
0.26941176470588235,0.22411764705882353
0.2767647058823529,0.24658823529411766
0.28311764705882353,0.25994117647058823
0.33305882352941174,0.28947058823529415
0.3678235294117647,0.32011764705882356
0.3853529411764706,0.35070588235294115
0.39458823529411763,0.3591764705882353
0.33876470588235297,0.33388235294117646
0.31329411764705883,0.2741176470588235
0.29158823529411765,0.2601764705882353
0.2836470588235294,0.23841176470588235
0.26088235294117645,0.22758823529411762
0.2596470588235294,0.22647058823529412
0.2570588235294118,0.21547058823529414
0.2531764705882353,0.20423529411764704
0.23788235294117646,0.17570588235294118
0.25376470588235295,0.18735294117647058
0.24923529411764703,0.1816470588235294
0.2437647058823529,0.19447058823529412
0.24358823529411763,0.19676470588235295
0.23876470588235296,0.1994705882352941
0.23905882352941177,0.19235294117647062
0.23900000000000002,0.17894117647058824
0.23935294117647057,0.17958823529411766
0.2447058823529412,0.17941176470588235
0.25905882352941173,0.21005882352941177
0.27399999999999997,0.22352941176470587
0.28758823529411764,0.2344705882352941
0.2965294117647059,0.24935294117647058
0.3198823529411765,0.27241176470588235
0.34611764705882353,0.27458823529411763
0.3176470588235294,0.2844705882352941
0.29411764705882354,0.2634705882352941
0.2956470588235294,0.238
0.2711764705882353,0.20758823529411763
0.2539411764705882,0.19117647058823528
0.2346470588235294,0.17558823529411766
0.2341764705882353,0.17523529411764704
0.24841176470588233,0.18041176470588235
0.2858235294117647,0.22023529411764703
0.3029411764705882,0.2426470588235294
0.32588235294117646,0.26376470588235296
0.3163529411764706,0.2651176470588235
0.31823529411764706,0.2596470588235294
0.3141176470588235,0.24976470588235294
0.29123529411764704,0.2521176470588235
0.28741176470588237,0.2548235294117647
0.3058823529411765,0.2593529411764706
0.3527058823529412,0.26
0.3518235294117647,0.26999999999999996
0.334,0.2636470588235294
0.3378235294117647,0.2647058823529412
0.3586470588235294,0.28047058823529414
0.3498235294117647,0.286
0.34941176470588237,0.286
0.3144705882352941,0.2832941176470588
0.30676470588235294,0.2707058823529412
0.2955294117647059,0.267
0.26211764705882357,0.2426470588235294
0.2349411764705882,0.2336470588235294
0.23423529411764707,0.23805882352941177
0.23452941176470588,0.2323529411764706
0.23488235294117646,0.23117647058823526
0.25329411764705884,0.2434705882352941
0.30135294117647055,0.2777647058823529
0.33199999999999996,0.29017647058823526
0.3563529411764706,0.2883529411764706
0.3615294117647059,0.2838235294117647
0.34747058823529414,0.27570588235294113
0.29858823529411765,0.27388235294117647
0.2954705882352941,0.27641176470588236
0.3538823529411764,0.2640588235294118
0.37623529411764706,0.26929411764705885
0.3685294117647059,0.27570588235294113
0.3729411764705882,0.27941176470588236
0.4011176470588235,0.283764705882353
0.4174705882352941,0.30976470588235294
0.42117647058823526,0.3262941176470588
0.4212941176470588,0.32635294117647057
0.3744705882352941,0.29776470588235293
0.31488235294117645,0.2914705882352941
0.2996470588235294,0.2827647058823529
0.2948823529411765,0.27252941176470585
0.2636470588235294,0.27029411764705885
0.2541764705882353,0.27029411764705885
0.2542941176470588,0.2647058823529412
0.2542941176470588,0.2647058823529412
0.26541176470588235,0.2755294117647059
0.3919411764705882,0.29417647058823526
0.4748235294117647,0.29405882352941176
0.41200000000000003,0.3110588235294118
0.4190588235294117,0.305
0.39470588235294113,0.30423529411764705
0.3388235294117647,0.2924705882352941
0.38052941176470584,0.28341176470588236
0.38035294117647056,0.2934705882352941
0.3978235294117647,0.28370588235294114
0.4829411764705882,0.2948823529411765
0.4829411764705882,0.28958823529411765
0.4925294117647059,0.29047058823529415
0.49276470588235294,0.31423529411764706
0.449,0.3235294117647059
0.44482352941176473,0.3093529411764706
0.3389411764705882,0.3024117647058823
0.3151176470588235,0.29017647058823526
0.31258823529411767,0.2828235294117647
0.28958823529411765,0.2668235294117647
0.2698235294117647,0.2457058823529412
0.2655294117647059,0.24552941176470588
0.2655294117647059,0.24370588235294116
0.2657058823529412,0.24935294117647058
0.2672941176470588,0.27076470588235296
0.3045294117647059,0.28617647058823525
0.3921764705882353,0.29405882352941176
0.37170588235294116,0.3215882352941177
0.3730588235294118,0.30970588235294116
0.35317647058823526,0.30976470588235294
0.31976470588235295,0.2856470588235294
0.3458823529411765,0.2857058823529412
0.36270588235294116,0.2862941176470588
0.38111764705882356,0.28258823529411764
0.42358823529411765,0.2883529411764706
0.41370588235294115,0.28723529411764703
0.42305882352941176,0.32441176470588234
0.39076470588235296,0.32688235294117646
0.394,0.3253529411764706
0.394,0.32523529411764707
0.339,0.32594117647058823
0.31541176470588234,0.31223529411764706
0.338,0.2904117647058823
0.29758823529411765,0.2827058823529412
0.2881764705882353,0.26588235294117646
0.26788235294117646,0.25135294117647056
0.26788235294117646,0.25011764705882356
0.2677058823529412,0.25117647058823533
0.27005882352941174,0.2743529411764706
0.3190588235294118,0.294
0.38011764705882356,0.3235882352941176
0.37011764705882355,0.31723529411764706
0.3806470588235294,0.2912941176470588
0.36070588235294115,0.2858235294117647
0.33988235294117647,0.28547058823529414
0.33005882352941174,0.27570588235294113
0.34641176470588236,0.2807647058823529
0.3730588235294118,0.28952941176470587
0.3728235294117647,0.3078823529411765
0.35452941176470587,0.3254705882352941
0.3483529411764706,0.3524117647058823
0.37235294117647055,0.38029411764705884
0.34558823529411764,0.3794705882352941
0.3654705882352941,0.3614117647058823
0.339,0.3437058823529412
0.312,0.30682352941176466
0.32323529411764707,0.3276470588235294
0.29594117647058826,0.3002941176470588
0.2947058823529412,0.29017647058823526
0.27005882352941174,0.28252941176470586
0.26594117647058824,0.28252941176470586
0.25923529411764706,0.2781176470588235
0.25311764705882356,0.28005882352941175
0.2592941176470588,0.2874705882352941
0.2632941176470588,0.2873529411764706
0.25535294117647056,0.2826470588235294
0.2504705882352941,0.28247058823529414
0.23858823529411766,0.2751176470588235
0.22676470588235292,0.26941176470588235
0.22282352941176473,0.2615882352941176
0.21741176470588236,0.2588235294117647
0.2205294117647059,0.26941176470588235
0.22341176470588234,0.2767647058823529
0.25476470588235295,0.28311764705882353
0.2754705882352941,0.33305882352941174
0.28900000000000003,0.3678235294117647
0.2943529411764706,0.3853529411764706
0.3088235294117647,0.39458823529411763
0.2874705882352941,0.33876470588235297
0.2792941176470588,0.31329411764705883
0.2763529411764706,0.29158823529411765
0.26,0.2836470588235294
0.24611764705882355,0.26088235294117645
0.23911764705882352,0.2596470588235294
0.23029411764705882,0.2570588235294118
0.2214705882352941,0.2531764705882353
0.1994705882352941,0.23788235294117646
0.20476470588235296,0.25376470588235295
0.196,0.24923529411764703
0.177,0.2437647058823529
0.17052941176470587,0.24358823529411763
0.17052941176470587,0.23876470588235296
0.17505882352941177,0.23905882352941177
0.15852941176470586,0.23900000000000002
0.15288235294117647,0.23935294117647057
0.14835294117647058,0.2447058823529412
0.16205882352941176,0.25905882352941173
0.17711764705882352,0.27399999999999997
0.23529411764705882,0.28758823529411764
0.28400000000000003,0.2965294117647059
0.30211764705882355,0.3198823529411765
0.306,0.34611764705882353
0.29258823529411765,0.3176470588235294
0.2793529411764706,0.29411764705882354
0.24541176470588233,0.2956470588235294
0.22688235294117648,0.2711764705882353
0.20441176470588235,0.2539411764705882
0.1905294117647059,0.2346470588235294
0.19794117647058823,0.2341764705882353
0.21341176470588236,0.24841176470588233
0.25088235294117645,0.2858235294117647
0.27641176470588236,0.3029411764705882
0.3125294117647059,0.32588235294117646
0.30135294117647055,0.3163529411764706
0.2848823529411765,0.31823529411764706
0.2964705882352941,0.3141176470588235
0.2776470588235294,0.29123529411764704
0.28047058823529414,0.28741176470588237
0.30311764705882355,0.3058823529411765
0.33876470588235297,0.3527058823529412
0.4027647058823529,0.3518235294117647
0.38111764705882356,0.334
0.34205882352941175,0.3378235294117647
0.33041176470588235,0.3586470588235294
0.3275294117647059,0.3498235294117647
0.33858823529411763,0.34941176470588237
0.30564705882352944,0.3144705882352941
0.29705882352941176,0.30676470588235294
0.264,0.2955294117647059
0.25229411764705884,0.26211764705882357
0.24252941176470585,0.2349411764705882
0.24011764705882352,0.23423529411764707
0.24011764705882352,0.23452941176470588
0.2448823529411765,0.23488235294117646
0.2656470588235294,0.25329411764705884
0.3024705882352941,0.30135294117647055
0.36417647058823527,0.33199999999999996
0.35105882352941176,0.3563529411764706
0.34252941176470586,0.3615294117647059
0.301,0.34747058823529414
0.27652941176470586,0.29858823529411765
0.2781764705882353,0.2954705882352941
0.30723529411764705,0.3538823529411764
0.33917647058823525,0.37623529411764706
0.36323529411764705,0.3685294117647059
0.35705882352941176,0.3729411764705882
0.3498235294117647,0.4011176470588235
0.36111764705882354,0.4174705882352941
0.37411764705882355,0.42117647058823526
0.3719411764705882,0.4212941176470588
0.3131764705882353,0.3744705882352941
0.30535294117647055,0.31488235294117645
0.2982941176470588,0.2996470588235294
0.2592941176470588,0.2948823529411765
0.25535294117647056,0.2636470588235294
0.25329411764705884,0.2541764705882353
0.25329411764705884,0.2542941176470588
0.2551176470588235,0.2542941176470588
0.25805882352941173,0.26541176470588235
0.31882352941176473,0.3919411764705882
0.3900588235294118,0.4748235294117647
0.38729411764705884,0.41200000000000003
0.35352941176470587,0.4190588235294117
0.34141176470588236,0.39470588235294113
0.29417647058823526,0.3388235294117647
0.3271176470588235,0.38052941176470584
0.37823529411764706,0.38035294117647056
0.4002941176470588,0.3978235294117647
0.38829411764705885,0.4829411764705882
0.3968235294117647,0.4829411764705882
0.39741176470588235,0.4925294117647059
0.40576470588235297,0.49276470588235294
0.3753529411764706,0.449
0.38723529411764707,0.44482352941176473
0.3133529411764706,0.3389411764705882
0.3055294117647059,0.3151176470588235
0.30576470588235294,0.31258823529411767
0.2544705882352941,0.28958823529411765
0.24788235294117647,0.2698235294117647
0.2457058823529412,0.2655294117647059
0.24658823529411766,0.2655294117647059
0.24670588235294116,0.2657058823529412
0.2586470588235294,0.2672941176470588
0.30058823529411766,0.3045294117647059
0.3357058823529412,0.3921764705882353
0.3401176470588235,0.37170588235294116
0.3652941176470588,0.3730588235294118
0.3761764705882353,0.35317647058823526
0.32594117647058823,0.31976470588235295
0.33888235294117647,0.3458823529411765
0.37888235294117645,0.36270588235294116
0.37941176470588234,0.38111764705882356
0.3924705882352941,0.42358823529411765
0.38805882352941173,0.41370588235294115
0.372,0.42305882352941176
0.39076470588235296,0.39076470588235296
0.40741176470588236,0.394
0.4404117647058824,0.394
0.32447058823529407,0.339
0.32341176470588234,0.31541176470588234
0.32223529411764706,0.338
0.2982941176470588,0.29758823529411765
0.25876470588235295,0.2881764705882353
0.2584705882352941,0.26788235294117646
0.25841176470588234,0.26788235294117646
0.2731764705882353,0.2677058823529412
0.2975294117647059,0.27005882352941174
0.3366470588235294,0.3190588235294118
0.5018235294117647,0.38011764705882356
0.4986470588235294,0.37011764705882355
0.44788235294117645,0.3806470588235294
0.4002352941176471,0.36070588235294115
0.308,0.33988235294117647
0.31723529411764706,0.33005882352941174
0.3511764705882353,0.34641176470588236
0.3163529411764706,0.3730588235294118
0.2974117647058824,0.3728235294117647
0.3351764705882353,0.35452941176470587
0.35352941176470587,0.3483529411764706
0.41529411764705876,0.37235294117647055
0.3388235294117647,0.34558823529411764
0.3151176470588235,0.3654705882352941
0.3124705882352941,0.339
0.3091176470588235,0.312
0.30941176470588233,0.32323529411764707
0.28358823529411764,0.29594117647058826
0.2631764705882353,0.2947058823529412
0.2596470588235294,0.27005882352941174
0.2595882352941177,0.26594117647058824
0.25905882352941173,0.25923529411764706
0.2581764705882353,0.25311764705882356
0.2666470588235294,0.2592941176470588
0.2772352941176471,0.2632941176470588
0.2723529411764706,0.25535294117647056
0.24399999999999997,0.2504705882352941
0.23623529411764704,0.23858823529411766
0.22258823529411767,0.22676470588235292
0.20588235294117646,0.22282352941176473
0.20194117647058824,0.21741176470588236
0.21470588235294116,0.2205294117647059
0.2326470588235294,0.22341176470588234
